parkhaus_name,parkhaus_occupancy,Zeit,unix_timestamp
Karstadt,280,"05.05.2021, 08:05 Uhr",1620201900.0
Börse,50,"05.05.2021, 08:20 Uhr",1620202800.0
Turmcenter,119,"05.05.2021, 08:20 Uhr",1620202800.0
Alte Oper,353,"05.05.2021, 08:20 Uhr",1620202800.0
Hauptbahnhof Süd,271,"05.05.2021, 08:20 Uhr",1620202800.0
Am Theater,231,"05.05.2021, 08:20 Uhr",1620202800.0
Baseler Platz,242,"05.05.2021, 08:20 Uhr",1620202800.0
Konstabler,120,"05.05.2021, 08:20 Uhr",1620202800.0
Hauptwache,198,"05.05.2021, 08:20 Uhr",1620202800.0
Am Gericht,431,"05.05.2021, 08:20 Uhr",1620202800.0
MyZeil,609,"05.05.2021, 08:20 Uhr",1620202800.0
Konrad-Adenauer-Straße,347,"05.05.2021, 08:20 Uhr",1620202800.0
Karstadt,273,"05.05.2021, 08:20 Uhr",1620202800.0
Börse,50,"05.05.2021, 08:20 Uhr",1620202800.0
Turmcenter,119,"05.05.2021, 08:20 Uhr",1620202800.0
Alte Oper,353,"05.05.2021, 08:20 Uhr",1620202800.0
Hauptbahnhof Süd,271,"05.05.2021, 08:20 Uhr",1620202800.0
Am Theater,231,"05.05.2021, 08:20 Uhr",1620202800.0
Baseler Platz,242,"05.05.2021, 08:20 Uhr",1620202800.0
Konstabler,120,"05.05.2021, 08:20 Uhr",1620202800.0
Hauptwache,198,"05.05.2021, 08:20 Uhr",1620202800.0
Am Gericht,431,"05.05.2021, 08:20 Uhr",1620202800.0
MyZeil,609,"05.05.2021, 08:20 Uhr",1620202800.0
Konrad-Adenauer-Straße,347,"05.05.2021, 08:20 Uhr",1620202800.0
Karstadt,273,"05.05.2021, 08:20 Uhr",1620202800.0
Börse,50,"05.05.2021, 08:30 Uhr",1620203400.0
Turmcenter,113,"05.05.2021, 08:30 Uhr",1620203400.0
Alte Oper,350,"05.05.2021, 08:30 Uhr",1620203400.0
Hauptbahnhof Süd,262,"05.05.2021, 08:30 Uhr",1620203400.0
Am Theater,219,"05.05.2021, 08:30 Uhr",1620203400.0
Baseler Platz,237,"05.05.2021, 08:30 Uhr",1620203400.0
Konstabler,116,"05.05.2021, 08:30 Uhr",1620203400.0
Hauptwache,190,"05.05.2021, 08:30 Uhr",1620203400.0
Am Gericht,417,"05.05.2021, 08:30 Uhr",1620203400.0
MyZeil,596,"05.05.2021, 08:30 Uhr",1620203400.0
Konrad-Adenauer-Straße,343,"05.05.2021, 08:30 Uhr",1620203400.0
Karstadt,267,"05.05.2021, 08:30 Uhr",1620203400.0
Börse,50,"05.05.2021, 08:40 Uhr",1620204000.0
Turmcenter,104,"05.05.2021, 08:40 Uhr",1620204000.0
Alte Oper,343,"05.05.2021, 08:40 Uhr",1620204000.0
Hauptbahnhof Süd,257,"05.05.2021, 08:40 Uhr",1620204000.0
Am Theater,215,"05.05.2021, 08:40 Uhr",1620204000.0
Baseler Platz,235,"05.05.2021, 08:40 Uhr",1620204000.0
Konstabler,109,"05.05.2021, 08:40 Uhr",1620204000.0
Hauptwache,190,"05.05.2021, 08:40 Uhr",1620204000.0
Am Gericht,411,"05.05.2021, 08:40 Uhr",1620204000.0
MyZeil,584,"05.05.2021, 08:40 Uhr",1620204000.0
Konrad-Adenauer-Straße,337,"05.05.2021, 08:40 Uhr",1620204000.0
Karstadt,261,"05.05.2021, 08:40 Uhr",1620204000.0
Börse,50,"05.05.2021, 08:40 Uhr",1620204000.0
Turmcenter,104,"05.05.2021, 08:40 Uhr",1620204000.0
Alte Oper,343,"05.05.2021, 08:40 Uhr",1620204000.0
Hauptbahnhof Süd,257,"05.05.2021, 08:40 Uhr",1620204000.0
Am Theater,215,"05.05.2021, 08:40 Uhr",1620204000.0
Baseler Platz,235,"05.05.2021, 08:40 Uhr",1620204000.0
Konstabler,109,"05.05.2021, 08:40 Uhr",1620204000.0
Hauptwache,190,"05.05.2021, 08:40 Uhr",1620204000.0
Am Gericht,411,"05.05.2021, 08:40 Uhr",1620204000.0
MyZeil,584,"05.05.2021, 08:40 Uhr",1620204000.0
Konrad-Adenauer-Straße,337,"05.05.2021, 08:40 Uhr",1620204000.0
Karstadt,261,"05.05.2021, 08:40 Uhr",1620204000.0
Börse,50,"05.05.2021, 08:50 Uhr",1620204600.0
Turmcenter,93,"05.05.2021, 08:50 Uhr",1620204600.0
Alte Oper,337,"05.05.2021, 08:50 Uhr",1620204600.0
Hauptbahnhof Süd,251,"05.05.2021, 08:50 Uhr",1620204600.0
Am Theater,209,"05.05.2021, 08:50 Uhr",1620204600.0
Baseler Platz,226,"05.05.2021, 08:50 Uhr",1620204600.0
Konstabler,106,"05.05.2021, 08:50 Uhr",1620204600.0
Hauptwache,183,"05.05.2021, 08:50 Uhr",1620204600.0
Am Gericht,402,"05.05.2021, 08:50 Uhr",1620204600.0
MyZeil,574,"05.05.2021, 08:50 Uhr",1620204600.0
Konrad-Adenauer-Straße,337,"05.05.2021, 08:50 Uhr",1620204600.0
Karstadt,258,"05.05.2021, 08:50 Uhr",1620204600.0
Börse,50,"05.05.2021, 09:00 Uhr",1620205200.0
Turmcenter,90,"05.05.2021, 09:00 Uhr",1620205200.0
Alte Oper,324,"05.05.2021, 09:00 Uhr",1620205200.0
Hauptbahnhof Süd,244,"05.05.2021, 09:00 Uhr",1620205200.0
Am Theater,203,"05.05.2021, 09:00 Uhr",1620205200.0
Baseler Platz,223,"05.05.2021, 09:00 Uhr",1620205200.0
Konstabler,98,"05.05.2021, 09:00 Uhr",1620205200.0
Hauptwache,179,"05.05.2021, 09:00 Uhr",1620205200.0
Am Gericht,398,"05.05.2021, 09:00 Uhr",1620205200.0
MyZeil,558,"05.05.2021, 09:00 Uhr",1620205200.0
Konrad-Adenauer-Straße,331,"05.05.2021, 09:00 Uhr",1620205200.0
Karstadt,246,"05.05.2021, 09:00 Uhr",1620205200.0
Börse,50,"05.05.2021, 09:10 Uhr",1620205800.0
Turmcenter,79,"05.05.2021, 09:10 Uhr",1620205800.0
Alte Oper,317,"05.05.2021, 09:10 Uhr",1620205800.0
Hauptbahnhof Süd,241,"05.05.2021, 09:10 Uhr",1620205800.0
Am Theater,199,"05.05.2021, 09:10 Uhr",1620205800.0
Baseler Platz,220,"05.05.2021, 09:10 Uhr",1620205800.0
Konstabler,94,"05.05.2021, 09:10 Uhr",1620205800.0
Hauptwache,173,"05.05.2021, 09:10 Uhr",1620205800.0
Am Gericht,390,"05.05.2021, 09:10 Uhr",1620205800.0
MyZeil,544,"05.05.2021, 09:10 Uhr",1620205800.0
Konrad-Adenauer-Straße,327,"05.05.2021, 09:10 Uhr",1620205800.0
Karstadt,229,"05.05.2021, 09:10 Uhr",1620205800.0
Börse,50,"05.05.2021, 09:15 Uhr",1620206100.0
Turmcenter,76,"05.05.2021, 09:15 Uhr",1620206100.0
Alte Oper,314,"05.05.2021, 09:15 Uhr",1620206100.0
Hauptbahnhof Süd,241,"05.05.2021, 09:15 Uhr",1620206100.0
Am Theater,194,"05.05.2021, 09:15 Uhr",1620206100.0
Baseler Platz,221,"05.05.2021, 09:15 Uhr",1620206100.0
Konstabler,87,"05.05.2021, 09:15 Uhr",1620206100.0
Hauptwache,174,"05.05.2021, 09:15 Uhr",1620206100.0
Am Gericht,383,"05.05.2021, 09:15 Uhr",1620206100.0
MyZeil,542,"05.05.2021, 09:15 Uhr",1620206100.0
Konrad-Adenauer-Straße,325,"05.05.2021, 09:15 Uhr",1620206100.0
Karstadt,223,"05.05.2021, 09:15 Uhr",1620206100.0
Börse,50,"05.05.2021, 09:25 Uhr",1620206700.0
Turmcenter,75,"05.05.2021, 09:25 Uhr",1620206700.0
Alte Oper,313,"05.05.2021, 09:25 Uhr",1620206700.0
Hauptbahnhof Süd,236,"05.05.2021, 09:25 Uhr",1620206700.0
Am Theater,189,"05.05.2021, 09:25 Uhr",1620206700.0
Baseler Platz,219,"05.05.2021, 09:25 Uhr",1620206700.0
Konstabler,87,"05.05.2021, 09:25 Uhr",1620206700.0
Hauptwache,166,"05.05.2021, 09:25 Uhr",1620206700.0
Am Gericht,374,"05.05.2021, 09:25 Uhr",1620206700.0
MyZeil,533,"05.05.2021, 09:25 Uhr",1620206700.0
Konrad-Adenauer-Straße,320,"05.05.2021, 09:25 Uhr",1620206700.0
Karstadt,214,"05.05.2021, 09:25 Uhr",1620206700.0
Börse,50,"05.05.2021, 09:25 Uhr",1620206700.0
Turmcenter,75,"05.05.2021, 09:25 Uhr",1620206700.0
Alte Oper,313,"05.05.2021, 09:25 Uhr",1620206700.0
Hauptbahnhof Süd,236,"05.05.2021, 09:25 Uhr",1620206700.0
Am Theater,189,"05.05.2021, 09:25 Uhr",1620206700.0
Baseler Platz,219,"05.05.2021, 09:25 Uhr",1620206700.0
Konstabler,87,"05.05.2021, 09:25 Uhr",1620206700.0
Hauptwache,166,"05.05.2021, 09:25 Uhr",1620206700.0
Am Gericht,374,"05.05.2021, 09:25 Uhr",1620206700.0
MyZeil,533,"05.05.2021, 09:25 Uhr",1620206700.0
Konrad-Adenauer-Straße,320,"05.05.2021, 09:25 Uhr",1620206700.0
Karstadt,214,"05.05.2021, 09:25 Uhr",1620206700.0
Börse,50,"05.05.2021, 09:36 Uhr",1620207360.0
Turmcenter,72,"05.05.2021, 09:36 Uhr",1620207360.0
Alte Oper,310,"05.05.2021, 09:36 Uhr",1620207360.0
Hauptbahnhof Süd,237,"05.05.2021, 09:36 Uhr",1620207360.0
Am Theater,183,"05.05.2021, 09:36 Uhr",1620207360.0
Baseler Platz,217,"05.05.2021, 09:36 Uhr",1620207360.0
Konstabler,84,"05.05.2021, 09:36 Uhr",1620207360.0
Hauptwache,164,"05.05.2021, 09:36 Uhr",1620207360.0
Am Gericht,362,"05.05.2021, 09:36 Uhr",1620207360.0
MyZeil,522,"05.05.2021, 09:36 Uhr",1620207360.0
Konrad-Adenauer-Straße,315,"05.05.2021, 09:36 Uhr",1620207360.0
Karstadt,209,"05.05.2021, 09:36 Uhr",1620207360.0
Börse,50,"05.05.2021, 09:46 Uhr",1620207960.0
Turmcenter,72,"05.05.2021, 09:46 Uhr",1620207960.0
Alte Oper,306,"05.05.2021, 09:46 Uhr",1620207960.0
Hauptbahnhof Süd,236,"05.05.2021, 09:46 Uhr",1620207960.0
Am Theater,181,"05.05.2021, 09:46 Uhr",1620207960.0
Baseler Platz,209,"05.05.2021, 09:46 Uhr",1620207960.0
Konstabler,72,"05.05.2021, 09:46 Uhr",1620207960.0
Hauptwache,155,"05.05.2021, 09:46 Uhr",1620207960.0
Am Gericht,355,"05.05.2021, 09:46 Uhr",1620207960.0
MyZeil,514,"05.05.2021, 09:46 Uhr",1620207960.0
Konrad-Adenauer-Straße,311,"05.05.2021, 09:46 Uhr",1620207960.0
Karstadt,206,"05.05.2021, 09:46 Uhr",1620207960.0
Börse,50,"05.05.2021, 09:56 Uhr",1620208560.0
Turmcenter,67,"05.05.2021, 09:56 Uhr",1620208560.0
Alte Oper,301,"05.05.2021, 09:56 Uhr",1620208560.0
Hauptbahnhof Süd,231,"05.05.2021, 09:56 Uhr",1620208560.0
Am Theater,179,"05.05.2021, 09:56 Uhr",1620208560.0
Baseler Platz,205,"05.05.2021, 09:56 Uhr",1620208560.0
Konstabler,65,"05.05.2021, 09:56 Uhr",1620208560.0
Hauptwache,140,"05.05.2021, 09:56 Uhr",1620208560.0
Am Gericht,344,"05.05.2021, 09:56 Uhr",1620208560.0
MyZeil,509,"05.05.2021, 09:56 Uhr",1620208560.0
Konrad-Adenauer-Straße,306,"05.05.2021, 09:56 Uhr",1620208560.0
Karstadt,202,"05.05.2021, 09:56 Uhr",1620208560.0
Börse,50,"05.05.2021, 09:56 Uhr",1620208560.0
Turmcenter,67,"05.05.2021, 09:56 Uhr",1620208560.0
Alte Oper,301,"05.05.2021, 09:56 Uhr",1620208560.0
Hauptbahnhof Süd,231,"05.05.2021, 09:56 Uhr",1620208560.0
Am Theater,179,"05.05.2021, 09:56 Uhr",1620208560.0
Baseler Platz,205,"05.05.2021, 09:56 Uhr",1620208560.0
Konstabler,65,"05.05.2021, 09:56 Uhr",1620208560.0
Hauptwache,140,"05.05.2021, 09:56 Uhr",1620208560.0
Am Gericht,344,"05.05.2021, 09:56 Uhr",1620208560.0
MyZeil,509,"05.05.2021, 09:56 Uhr",1620208560.0
Konrad-Adenauer-Straße,306,"05.05.2021, 09:56 Uhr",1620208560.0
Karstadt,202,"05.05.2021, 09:56 Uhr",1620208560.0
Börse,50,"05.05.2021, 10:06 Uhr",1620209160.0
Turmcenter,65,"05.05.2021, 10:06 Uhr",1620209160.0
Alte Oper,292,"05.05.2021, 10:06 Uhr",1620209160.0
Hauptbahnhof Süd,227,"05.05.2021, 10:06 Uhr",1620209160.0
Am Theater,176,"05.05.2021, 10:06 Uhr",1620209160.0
Baseler Platz,203,"05.05.2021, 10:06 Uhr",1620209160.0
Konstabler,61,"05.05.2021, 10:06 Uhr",1620209160.0
Hauptwache,131,"05.05.2021, 10:06 Uhr",1620209160.0
Am Gericht,337,"05.05.2021, 10:06 Uhr",1620209160.0
MyZeil,507,"05.05.2021, 10:06 Uhr",1620209160.0
Konrad-Adenauer-Straße,299,"05.05.2021, 10:06 Uhr",1620209160.0
Karstadt,194,"05.05.2021, 10:06 Uhr",1620209160.0
Börse,50,"05.05.2021, 10:16 Uhr",1620209760.0
Turmcenter,58,"05.05.2021, 10:16 Uhr",1620209760.0
Alte Oper,293,"05.05.2021, 10:16 Uhr",1620209760.0
Hauptbahnhof Süd,222,"05.05.2021, 10:16 Uhr",1620209760.0
Am Theater,173,"05.05.2021, 10:16 Uhr",1620209760.0
Baseler Platz,200,"05.05.2021, 10:16 Uhr",1620209760.0
Konstabler,46,"05.05.2021, 10:16 Uhr",1620209760.0
Hauptwache,130,"05.05.2021, 10:16 Uhr",1620209760.0
Am Gericht,331,"05.05.2021, 10:16 Uhr",1620209760.0
MyZeil,501,"05.05.2021, 10:16 Uhr",1620209760.0
Konrad-Adenauer-Straße,295,"05.05.2021, 10:16 Uhr",1620209760.0
Karstadt,195,"05.05.2021, 10:16 Uhr",1620209760.0
Börse,50,"05.05.2021, 10:31 Uhr",1620210660.0
Turmcenter,59,"05.05.2021, 10:31 Uhr",1620210660.0
Alte Oper,287,"05.05.2021, 10:31 Uhr",1620210660.0
Hauptbahnhof Süd,225,"05.05.2021, 10:31 Uhr",1620210660.0
Am Theater,168,"05.05.2021, 10:31 Uhr",1620210660.0
Baseler Platz,202,"05.05.2021, 10:31 Uhr",1620210660.0
Konstabler,41,"05.05.2021, 10:31 Uhr",1620210660.0
Hauptwache,128,"05.05.2021, 10:31 Uhr",1620210660.0
Am Gericht,326,"05.05.2021, 10:31 Uhr",1620210660.0
MyZeil,500,"05.05.2021, 10:31 Uhr",1620210660.0
Konrad-Adenauer-Straße,293,"05.05.2021, 10:31 Uhr",1620210660.0
Karstadt,192,"05.05.2021, 10:31 Uhr",1620210660.0
Börse,50,"05.05.2021, 10:31 Uhr",1620210660.0
Turmcenter,59,"05.05.2021, 10:31 Uhr",1620210660.0
Alte Oper,287,"05.05.2021, 10:31 Uhr",1620210660.0
Hauptbahnhof Süd,225,"05.05.2021, 10:31 Uhr",1620210660.0
Am Theater,168,"05.05.2021, 10:31 Uhr",1620210660.0
Baseler Platz,202,"05.05.2021, 10:31 Uhr",1620210660.0
Konstabler,41,"05.05.2021, 10:31 Uhr",1620210660.0
Hauptwache,128,"05.05.2021, 10:31 Uhr",1620210660.0
Am Gericht,326,"05.05.2021, 10:31 Uhr",1620210660.0
MyZeil,500,"05.05.2021, 10:31 Uhr",1620210660.0
Konrad-Adenauer-Straße,293,"05.05.2021, 10:31 Uhr",1620210660.0
Karstadt,192,"05.05.2021, 10:31 Uhr",1620210660.0
Börse,50,"05.05.2021, 13:38 Uhr",1620221880.0
Turmcenter,74,"05.05.2021, 13:38 Uhr",1620221880.0
Alte Oper,273,"05.05.2021, 13:38 Uhr",1620221880.0
Hauptbahnhof Süd,232,"05.05.2021, 13:38 Uhr",1620221880.0
Am Theater,173,"05.05.2021, 13:38 Uhr",1620221880.0
Baseler Platz,207,"05.05.2021, 13:38 Uhr",1620221880.0
Konstabler,34,"05.05.2021, 13:38 Uhr",1620221880.0
Hauptwache,149,"05.05.2021, 13:38 Uhr",1620221880.0
Am Gericht,357,"05.05.2021, 13:38 Uhr",1620221880.0
MyZeil,492,"05.05.2021, 13:38 Uhr",1620221880.0
Konrad-Adenauer-Straße,303,"05.05.2021, 13:38 Uhr",1620221880.0
Karstadt,197,"05.05.2021, 13:38 Uhr",1620221880.0
Börse,50,"05.05.2021, 13:38 Uhr",1620221880.0
Turmcenter,74,"05.05.2021, 13:38 Uhr",1620221880.0
Alte Oper,273,"05.05.2021, 13:38 Uhr",1620221880.0
Hauptbahnhof Süd,232,"05.05.2021, 13:38 Uhr",1620221880.0
Am Theater,173,"05.05.2021, 13:38 Uhr",1620221880.0
Baseler Platz,207,"05.05.2021, 13:38 Uhr",1620221880.0
Konstabler,34,"05.05.2021, 13:38 Uhr",1620221880.0
Hauptwache,149,"05.05.2021, 13:38 Uhr",1620221880.0
Am Gericht,357,"05.05.2021, 13:38 Uhr",1620221880.0
MyZeil,492,"05.05.2021, 13:38 Uhr",1620221880.0
Konrad-Adenauer-Straße,303,"05.05.2021, 13:38 Uhr",1620221880.0
Karstadt,197,"05.05.2021, 13:38 Uhr",1620221880.0
Börse,50,"05.05.2021, 16:40 Uhr",1620232800.0
Turmcenter,89,"05.05.2021, 16:40 Uhr",1620232800.0
Alte Oper,288,"05.05.2021, 16:40 Uhr",1620232800.0
Hauptbahnhof Süd,282,"05.05.2021, 16:40 Uhr",1620232800.0
Am Theater,204,"05.05.2021, 16:40 Uhr",1620232800.0
Baseler Platz,227,"05.05.2021, 16:40 Uhr",1620232800.0
Konstabler,79,"05.05.2021, 16:40 Uhr",1620232800.0
Hauptwache,172,"05.05.2021, 16:40 Uhr",1620232800.0
Am Gericht,440,"05.05.2021, 16:40 Uhr",1620232800.0
MyZeil,537,"05.05.2021, 16:40 Uhr",1620232800.0
Konrad-Adenauer-Straße,34,"05.05.2021, 16:40 Uhr",1620232800.0
Karstadt,237,"05.05.2021, 16:40 Uhr",1620232800.0
Börse,50,"05.05.2021, 16:50 Uhr",1620233400.0
Turmcenter,90,"05.05.2021, 16:50 Uhr",1620233400.0
Alte Oper,289,"05.05.2021, 16:50 Uhr",1620233400.0
Hauptbahnhof Süd,286,"05.05.2021, 16:50 Uhr",1620233400.0
Am Theater,208,"05.05.2021, 16:50 Uhr",1620233400.0
Baseler Platz,227,"05.05.2021, 16:50 Uhr",1620233400.0
Konstabler,77,"05.05.2021, 16:50 Uhr",1620233400.0
Hauptwache,175,"05.05.2021, 16:50 Uhr",1620233400.0
Am Gericht,442,"05.05.2021, 16:50 Uhr",1620233400.0
MyZeil,542,"05.05.2021, 16:50 Uhr",1620233400.0
Konrad-Adenauer-Straße,35,"05.05.2021, 16:50 Uhr",1620233400.0
Karstadt,237,"05.05.2021, 16:50 Uhr",1620233400.0
Börse,50,"05.05.2021, 16:55 Uhr",1620233700.0
Turmcenter,90,"05.05.2021, 16:55 Uhr",1620233700.0
Alte Oper,288,"05.05.2021, 16:55 Uhr",1620233700.0
Hauptbahnhof Süd,288,"05.05.2021, 16:55 Uhr",1620233700.0
Am Theater,211,"05.05.2021, 16:55 Uhr",1620233700.0
Baseler Platz,229,"05.05.2021, 16:55 Uhr",1620233700.0
Konstabler,79,"05.05.2021, 16:55 Uhr",1620233700.0
Hauptwache,180,"05.05.2021, 16:55 Uhr",1620233700.0
Am Gericht,443,"05.05.2021, 16:55 Uhr",1620233700.0
MyZeil,540,"05.05.2021, 16:55 Uhr",1620233700.0
Konrad-Adenauer-Straße,39,"05.05.2021, 16:55 Uhr",1620233700.0
Karstadt,240,"05.05.2021, 16:55 Uhr",1620233700.0
Börse,50,"05.05.2021, 16:55 Uhr",1620233700.0
Turmcenter,90,"05.05.2021, 16:55 Uhr",1620233700.0
Alte Oper,288,"05.05.2021, 16:55 Uhr",1620233700.0
Hauptbahnhof Süd,288,"05.05.2021, 16:55 Uhr",1620233700.0
Am Theater,211,"05.05.2021, 16:55 Uhr",1620233700.0
Baseler Platz,229,"05.05.2021, 16:55 Uhr",1620233700.0
Konstabler,79,"05.05.2021, 16:55 Uhr",1620233700.0
Hauptwache,180,"05.05.2021, 16:55 Uhr",1620233700.0
Am Gericht,443,"05.05.2021, 16:55 Uhr",1620233700.0
MyZeil,540,"05.05.2021, 16:55 Uhr",1620233700.0
Konrad-Adenauer-Straße,39,"05.05.2021, 16:55 Uhr",1620233700.0
Karstadt,240,"05.05.2021, 16:55 Uhr",1620233700.0
Börse,50,"05.05.2021, 17:05 Uhr",1620234300.0
Turmcenter,92,"05.05.2021, 17:05 Uhr",1620234300.0
Alte Oper,291,"05.05.2021, 17:05 Uhr",1620234300.0
Hauptbahnhof Süd,293,"05.05.2021, 17:05 Uhr",1620234300.0
Am Theater,212,"05.05.2021, 17:05 Uhr",1620234300.0
Baseler Platz,230,"05.05.2021, 17:05 Uhr",1620234300.0
Konstabler,78,"05.05.2021, 17:05 Uhr",1620234300.0
Hauptwache,180,"05.05.2021, 17:05 Uhr",1620234300.0
Am Gericht,447,"05.05.2021, 17:05 Uhr",1620234300.0
MyZeil,549,"05.05.2021, 17:05 Uhr",1620234300.0
Konrad-Adenauer-Straße,39,"05.05.2021, 17:05 Uhr",1620234300.0
Karstadt,243,"05.05.2021, 17:05 Uhr",1620234300.0
Börse,50,"05.05.2021, 17:16 Uhr",1620234960.0
Turmcenter,97,"05.05.2021, 17:16 Uhr",1620234960.0
Alte Oper,295,"05.05.2021, 17:16 Uhr",1620234960.0
Hauptbahnhof Süd,295,"05.05.2021, 17:16 Uhr",1620234960.0
Am Theater,211,"05.05.2021, 17:16 Uhr",1620234960.0
Baseler Platz,232,"05.05.2021, 17:16 Uhr",1620234960.0
Konstabler,81,"05.05.2021, 17:16 Uhr",1620234960.0
Hauptwache,181,"05.05.2021, 17:16 Uhr",1620234960.0
Am Gericht,448,"05.05.2021, 17:16 Uhr",1620234960.0
MyZeil,557,"05.05.2021, 17:16 Uhr",1620234960.0
Konrad-Adenauer-Straße,43,"05.05.2021, 17:16 Uhr",1620234960.0
Karstadt,248,"05.05.2021, 17:16 Uhr",1620234960.0
Börse,50,"05.05.2021, 17:26 Uhr",1620235560.0
Turmcenter,102,"05.05.2021, 17:26 Uhr",1620235560.0
Alte Oper,300,"05.05.2021, 17:26 Uhr",1620235560.0
Hauptbahnhof Süd,297,"05.05.2021, 17:26 Uhr",1620235560.0
Am Theater,219,"05.05.2021, 17:26 Uhr",1620235560.0
Baseler Platz,234,"05.05.2021, 17:26 Uhr",1620235560.0
Konstabler,90,"05.05.2021, 17:26 Uhr",1620235560.0
Hauptwache,183,"05.05.2021, 17:26 Uhr",1620235560.0
Am Gericht,452,"05.05.2021, 17:26 Uhr",1620235560.0
MyZeil,564,"05.05.2021, 17:26 Uhr",1620235560.0
Konrad-Adenauer-Straße,50,"05.05.2021, 17:26 Uhr",1620235560.0
Karstadt,251,"05.05.2021, 17:26 Uhr",1620235560.0
Börse,50,"05.05.2021, 17:26 Uhr",1620235560.0
Turmcenter,102,"05.05.2021, 17:26 Uhr",1620235560.0
Alte Oper,300,"05.05.2021, 17:26 Uhr",1620235560.0
Hauptbahnhof Süd,297,"05.05.2021, 17:26 Uhr",1620235560.0
Am Theater,219,"05.05.2021, 17:26 Uhr",1620235560.0
Baseler Platz,234,"05.05.2021, 17:26 Uhr",1620235560.0
Konstabler,90,"05.05.2021, 17:26 Uhr",1620235560.0
Hauptwache,183,"05.05.2021, 17:26 Uhr",1620235560.0
Am Gericht,452,"05.05.2021, 17:26 Uhr",1620235560.0
MyZeil,564,"05.05.2021, 17:26 Uhr",1620235560.0
Konrad-Adenauer-Straße,50,"05.05.2021, 17:26 Uhr",1620235560.0
Karstadt,251,"05.05.2021, 17:26 Uhr",1620235560.0
Börse,50,"05.05.2021, 17:36 Uhr",1620236160.0
Turmcenter,105,"05.05.2021, 17:36 Uhr",1620236160.0
Alte Oper,304,"05.05.2021, 17:36 Uhr",1620236160.0
Hauptbahnhof Süd,302,"05.05.2021, 17:36 Uhr",1620236160.0
Am Theater,222,"05.05.2021, 17:36 Uhr",1620236160.0
Baseler Platz,243,"05.05.2021, 17:36 Uhr",1620236160.0
Konstabler,96,"05.05.2021, 17:36 Uhr",1620236160.0
Hauptwache,188,"05.05.2021, 17:36 Uhr",1620236160.0
Am Gericht,459,"05.05.2021, 17:36 Uhr",1620236160.0
MyZeil,569,"05.05.2021, 17:36 Uhr",1620236160.0
Konrad-Adenauer-Straße,52,"05.05.2021, 17:36 Uhr",1620236160.0
Karstadt,257,"05.05.2021, 17:36 Uhr",1620236160.0
Börse,50,"05.05.2021, 17:46 Uhr",1620236760.0
Turmcenter,104,"05.05.2021, 17:46 Uhr",1620236760.0
Alte Oper,310,"05.05.2021, 17:46 Uhr",1620236760.0
Hauptbahnhof Süd,304,"05.05.2021, 17:46 Uhr",1620236760.0
Am Theater,227,"05.05.2021, 17:46 Uhr",1620236760.0
Baseler Platz,246,"05.05.2021, 17:46 Uhr",1620236760.0
Konstabler,107,"05.05.2021, 17:46 Uhr",1620236760.0
Hauptwache,189,"05.05.2021, 17:46 Uhr",1620236760.0
Am Gericht,462,"05.05.2021, 17:46 Uhr",1620236760.0
MyZeil,570,"05.05.2021, 17:46 Uhr",1620236760.0
Konrad-Adenauer-Straße,61,"05.05.2021, 17:46 Uhr",1620236760.0
Karstadt,258,"05.05.2021, 17:46 Uhr",1620236760.0
Börse,50,"05.05.2021, 17:51 Uhr",1620237060.0
Turmcenter,106,"05.05.2021, 17:51 Uhr",1620237060.0
Alte Oper,311,"05.05.2021, 17:51 Uhr",1620237060.0
Hauptbahnhof Süd,305,"05.05.2021, 17:51 Uhr",1620237060.0
Am Theater,228,"05.05.2021, 17:51 Uhr",1620237060.0
Baseler Platz,248,"05.05.2021, 17:51 Uhr",1620237060.0
Konstabler,107,"05.05.2021, 17:51 Uhr",1620237060.0
Hauptwache,190,"05.05.2021, 17:51 Uhr",1620237060.0
Am Gericht,461,"05.05.2021, 17:51 Uhr",1620237060.0
MyZeil,569,"05.05.2021, 17:51 Uhr",1620237060.0
Konrad-Adenauer-Straße,62,"05.05.2021, 17:51 Uhr",1620237060.0
Karstadt,262,"05.05.2021, 17:51 Uhr",1620237060.0
Börse,50,"05.05.2021, 18:01 Uhr",1620237660.0
Turmcenter,107,"05.05.2021, 18:01 Uhr",1620237660.0
Alte Oper,312,"05.05.2021, 18:01 Uhr",1620237660.0
Hauptbahnhof Süd,309,"05.05.2021, 18:01 Uhr",1620237660.0
Am Theater,228,"05.05.2021, 18:01 Uhr",1620237660.0
Baseler Platz,253,"05.05.2021, 18:01 Uhr",1620237660.0
Konstabler,110,"05.05.2021, 18:01 Uhr",1620237660.0
Hauptwache,190,"05.05.2021, 18:01 Uhr",1620237660.0
Am Gericht,457,"05.05.2021, 18:01 Uhr",1620237660.0
MyZeil,580,"05.05.2021, 18:01 Uhr",1620237660.0
Konrad-Adenauer-Straße,64,"05.05.2021, 18:01 Uhr",1620237660.0
Karstadt,269,"05.05.2021, 18:01 Uhr",1620237660.0
Börse,50,"05.05.2021, 18:01 Uhr",1620237660.0
Turmcenter,107,"05.05.2021, 18:01 Uhr",1620237660.0
Alte Oper,312,"05.05.2021, 18:01 Uhr",1620237660.0
Hauptbahnhof Süd,309,"05.05.2021, 18:01 Uhr",1620237660.0
Am Theater,228,"05.05.2021, 18:01 Uhr",1620237660.0
Baseler Platz,253,"05.05.2021, 18:01 Uhr",1620237660.0
